ticker,name,sector,cap_band,market_cap,market_cap_b,d_setup,d_countdown,d_setup9_buy,d_setup9_sell,d_cd13_buy,d_cd13_sell,w_setup,w_countdown,w_setup9_buy,w_setup9_sell,w_cd13_buy,w_cd13_sell
BANC,BANC OF CALIFORNIA INC,Financials,mid,2723417088,2.72,-10,-1,False,False,False,False,-3,-8,False,False,False,False
BCRX,BIOCRYST PHARMACEUTICALS INC,Health Care,mid,2262221824,2.26,2,0,False,False,False,False,1,-2,False,False,False,False
CXW,CORECIVIC REIT INC,Industrials,mid,2145031296,2.15,4,0,False,False,False,False,-5,0,False,False,False,False
DAVE,DAVE INC CLASS A,Financials,mid,2289932544,2.29,-5,-12,False,False,False,False,-1,0,False,False,False,False
HURN,HURON CONSULTING GROUP INC,Industrials,mid,2160774400,2.16,4,0,False,False,False,False,5,0,False,False,False,False
BANF,BANCFIRST CORP,Financials,mid,3658763776,3.66,-10,-1,False,False,False,False,-3,0,False,False,False,False
NTB,BANK OF NT BUTTERFIELD & SON LTD,Financials,mid,2203026944,2.2,-11,0,False,False,False,False,-4,-11,False,False,False,False
FBNC,FIRST BANCORP,Financials,mid,2317334528,2.32,-5,-4,False,False,False,False,-3,-6,False,False,False,False
ATRO,ASTRONICS CORP,Industrials,mid,2492671488,2.49,-9,-1,False,True,False,False,-2,-10,False,False,False,False
VSH,VISHAY INTERTECHNOLOGY INC,Information Technology,mid,2523056896,2.52,-9,-1,False,True,False,False,-3,-6,False,False,False,False
CPRI,CAPRI HOLDINGS LTD,Consumer Discretionary,mid,2140146944,2.14,-9,0,False,True,False,False,-3,0,False,False,False,False
OSW,ONESPAWORLD HOLDINGS LTD,Consumer Discretionary,mid,2393841920,2.39,-9,-1,False,True,False,False,-4,0,False,False,False,False
MTX,MINERALS TECHNOLOGIES INC,Materials,mid,2157607680,2.16,-5,0,False,False,False,False,-3,-7,False,False,False,False
VERA,VERA THERAPEUTICS INC CLASS A,Health Care,mid,2915592448,2.92,-4,0,False,False,False,False,-3,0,False,False,False,False
HLIO,HELIOS TECHNOLOGIES INC,Industrials,mid,2228553728,2.23,-9,-1,False,True,False,False,-3,-7,False,False,False,False
FBK,FB FINANCIAL CORP,Financials,mid,2855431168,2.86,1,0,False,False,False,False,-3,-13,False,False,False,True
KN,KNOWLES CORP,Information Technology,mid,2212652544,2.21,-9,-1,False,True,False,False,-3,0,False,False,False,False
TBBK,BANCORP INC,Financials,mid,2444016128,2.44,-10,-2,False,False,False,False,-3,0,False,False,False,False
CUBI,CUSTOMERS BANCORP INC,Financials,mid,2408879360,2.41,-10,-1,False,False,False,False,-4,0,False,False,False,False
NBTB,NBT BANCORP INC,Financials,mid,2252620288,2.25,-11,-2,False,False,False,False,-3,0,False,False,False,False
AMPX,AMPRIUS TECHNOLOGIES INC,Industrials,mid,2192304128,2.19,-2,0,False,False,False,False,3,0,False,False,False,False
BUSE,FIRST BUSEY CORP,Financials,mid,2208284928,2.21,-10,-1,False,False,False,False,-3,0,False,False,False,False
CASH,PATHWARD FINANCIAL INC,Financials,mid,2010510592,2.01,-10,-2,False,False,False,False,-3,0,False,False,False,False
HUBG,HUB GROUP INC CLASS A,Industrials,mid,2234514688,2.23,-9,-1,False,True,False,False,-2,0,False,False,False,False
BL,BLACKLINE INC,Information Technology,mid,2161490176,2.16,7,0,False,False,False,False,3,5,False,False,False,False
KNTK,KINETIK HOLDINGS INC CLASS A,Energy,mid,3013803776,3.01,-3,0,False,False,False,False,-15,-5,False,False,False,False
PLAB,PHOTRONICS INC,Information Technology,mid,2408776960,2.41,-5,-8,False,False,False,False,-4,0,False,False,False,False
SNDX,SYNDAX PHARMACEUTICALS INC,Health Care,mid,2218244864,2.22,2,0,False,False,False,False,-8,0,False,False,False,False
EWTX,EDGEWISE THERAPEUTICS INC,Health Care,mid,3575326720,3.58,-2,0,False,False,False,False,-4,0,False,False,False,False
MRX,MAREX GROUP PLC,Financials,mid,3149312000,3.15,-15,-7,False,False,False,False,-3,-11,False,False,False,False
NHC,NATIONAL HEALTHCARE CORP,Health Care,mid,2529348096,2.53,1,0,False,False,False,False,-2,0,False,False,False,False
PLUS,EPLUS,Information Technology,mid,2041345536,2.04,-8,0,False,False,False,False,-2,0,False,False,False,False
CLMT,CALUMET INC,Energy,mid,3042385920,3.04,6,0,False,False,False,False,-4,0,False,False,False,False
ARCB,ARCBEST CORP,Industrials,mid,2262582784,2.26,-10,-1,False,False,False,False,-3,-6,False,False,False,False
TNGX,TANGO THERAPEUTICS INC,Health Care,mid,3086359552,3.09,-2,0,False,False,False,False,-7,0,False,False,False,False
DRH,DIAMONDROCK HOSPITALITY,Real Estate,small,1937313152,1.94,-8,0,False,False,False,False,-2,-8,False,False,False,False
ADPT,ADAPTIVE BIOTECHNOLOGIES CORP,Health Care,mid,2280467200,2.28,1,0,False,False,False,False,-1,1,False,False,False,False
EXTR,EXTREME NETWORKS INC,Information Technology,mid,2062380032,2.06,-8,0,False,False,False,False,-6,0,False,False,False,False
LUNR,INTUITIVE MACHINES INC CLASS A,Industrials,mid,3823347712,3.82,-3,0,False,False,False,False,-7,0,False,False,False,False
BANR,BANNER CORP,Financials,mid,2100427904,2.1,-16,-7,False,False,False,False,-4,0,False,False,False,False
VAC,MARRIOTT VACATIONS WORLDWIDE CORP,Consumer Discretionary,mid,2311934976,2.31,-4,0,False,False,False,False,1,0,False,False,False,False
GRBK,GREEN BRICK PARTNERS INC,Consumer Discretionary,mid,2846979328,2.85,1,0,False,False,False,False,-2,0,False,False,False,False
BHE,BENCHMARK ELECTRONICS INC,Information Technology,mid,2018357376,2.02,-9,-1,False,True,False,False,-3,-13,False,False,False,True
LION,LIONSGATE STUDIOS CORP,Communication,mid,2794503168,2.79,-9,-1,False,True,False,False,-2,-9,False,False,False,False
NEOG,NEOGEN CORP,Health Care,mid,2046919424,2.05,3,0,False,False,False,False,-2,-7,False,False,False,False
IMNM,IMMUNOME INC,Health Care,mid,2470829056,2.47,-4,0,False,False,False,False,-3,-12,False,False,False,False
EFSC,ENTERPRISE FINANCIAL SERVICES CORP,Financials,mid,2025237120,2.03,-9,-1,False,True,False,False,-3,0,False,False,False,False
GNL,GLOBAL NET LEASE INC,Real Estate,mid,2062972672,2.06,-11,-3,False,False,False,False,-3,-10,False,False,False,False
TXG,10X GENOMICS INC CLASS A,Health Care,mid,2852707840,2.85,-10,-2,False,False,False,False,-3,0,False,False,False,False
EPAC,ENERPAC TOOL GROUP CORP CLASS A,Industrials,small,1870392192,1.87,-4,0,False,False,False,False,-2,0,False,False,False,False
BATRK,ATLANTA BRAVES HOLDINGS INC SERIES,Communication,mid,2805224448,2.81,-10,-2,False,False,False,False,-3,0,False,False,False,False
LGN,LEGENCE CORP CLASS A,Industrials,mid,6636086272,6.64,-4,-5,False,False,False,False,0,0,False,False,False,False
DX,DYNEX CAPITAL REIT INC,Financials,mid,2599524608,2.6,-5,0,False,False,False,False,-2,-12,False,False,False,False
EVTC,EVERTEC INC,Financials,small,1796026368,1.8,-2,0,False,False,False,False,-1,0,False,False,False,False
STRA,STRATEGIC EDUCATION INC,Consumer Discretionary,small,1902079232,1.9,4,0,False,False,False,False,1,0,False,False,False,False
HTO,H2O AMERICA,Utilities,mid,2475195392,2.48,2,0,False,False,False,False,-21,0,False,False,False,False
AMRX,AMNEAL PHARMACEUTICALS INC CLASS A,Health Care,mid,3981107456,3.98,-4,0,False,False,False,False,-2,-13,False,False,False,True
RSI,RUSH STREET INTERACTIVE INC CLASS,Consumer Discretionary,mid,5279554048,5.28,-1,0,False,False,False,False,-9,0,False,True,False,False
ARR,ARMOUR RESIDENTIAL REIT INC,Financials,mid,2104234240,2.1,-11,-3,False,False,False,False,-2,-12,False,False,False,False
TALO,TALOS ENERGY INC,Energy,mid,2660324096,2.66,5,0,False,False,False,False,1,0,False,False,False,False
ATKR,ATKORE INC,Industrials,mid,2075991040,2.08,-8,0,False,False,False,False,-3,-13,False,False,False,True
CLDX,CELLDEX THERAPEUTICS INC,Health Care,mid,2067550592,2.07,-5,0,False,False,False,False,0,0,False,False,False,False
KALU,KAISER ALUMINIUM CORP,Materials,mid,2133618432,2.13,-14,0,False,False,False,False,-3,-6,False,False,False,False
ADUS,ADDUS HOMECARE CORP,Health Care,small,1707568768,1.71,-2,0,False,False,False,False,7,0,False,False,False,False
VECO,VEECO INSTRUMENTS INC,Information Technology,mid,2075071232,2.08,-7,0,False,False,False,False,-5,0,False,False,False,False
GTY,GETTY REALTY REIT CORP,Real Estate,small,1943439232,1.94,-13,0,False,False,False,False,-2,-5,False,False,False,False
ROG,ROGERS CORP,Information Technology,small,1881648256,1.88,-6,0,False,False,False,False,-4,-8,False,False,False,False
DGII,DIGI INTERNATIONAL INC,Information Technology,small,1879053568,1.88,-9,-1,False,True,False,False,-3,-11,False,False,False,False
CALY,CALLAWAY GOLF COMPANY,Consumer Discretionary,mid,2553387520,2.55,3,0,False,False,False,False,-3,0,False,False,False,False
DBD,DIEBOLD NIXDORF INC,Information Technology,mid,2773248512,2.77,-9,-1,False,True,False,False,-2,-11,False,False,False,False
STC,STEWART INFO SERVICES CORP,Financials,small,1846940672,1.85,-11,-2,False,False,False,False,-2,0,False,False,False,False
RAMP,LIVERAMP HOLDINGS INC,Information Technology,small,1728702592,1.73,5,0,False,False,False,False,4,0,False,False,False,False
MGNI,MAGNITE INC,Communication,small,1716492416,1.72,-2,0,False,False,False,False,-2,0,False,False,False,False
GT,GOODYEAR TIRE & RUBBER,Consumer Discretionary,small,1905339776,1.91,1,0,False,False,False,False,-2,-10,False,False,False,False
WT,WISDOMTREE INC,Financials,mid,2046361344,2.05,-8,0,False,False,False,False,-2,-7,False,False,False,False
LTC,LTC PROPERTIES REIT INC,Real Estate,small,1863259904,1.86,-9,0,False,True,False,False,-3,-3,False,False,False,False
CNS,COHEN & STEERS INC,Financials,mid,3220342272,3.22,-2,0,False,False,False,False,-2,0,False,False,False,False
SEM,SELECT MEDICAL HOLDINGS CORP,Health Care,mid,2027699328,2.03,-2,0,False,False,False,False,-5,0,False,False,False,False
FCF,FIRST COMMONWEALTH FINANCIAL CORP,Financials,small,1827445760,1.83,-17,-8,False,False,False,False,-3,-8,False,False,False,False
PAGS,PAGSEGURO DIGITAL LTD CLASS A,Financials,mid,2890230016,2.89,-9,-1,False,True,False,False,-3,0,False,False,False,False
XMTR,XOMETRY INC CLASS A,Industrials,mid,2194764288,2.19,1,0,False,False,False,False,-2,0,False,False,False,False
AGYS,AGILYSYS INC,Information Technology,small,1998215296,2.0,7,0,False,False,False,False,21,11,False,False,False,False
NWBI,NORTHWEST BANCSHARES INC,Financials,small,1889583360,1.89,1,0,False,False,False,False,-3,0,False,False,False,False
RCUS,ARCUS BIOSCIENCES INC,Health Care,mid,2878023680,2.88,-11,-1,False,False,False,False,-3,0,False,False,False,False
RCAT,RED CAT HOLDINGS INC,Industrials,small,1567535616,1.57,1,0,False,False,False,False,3,0,False,False,False,False
ALG,ALAMO GROUP INC,Industrials,mid,2046767360,2.05,1,0,False,False,False,False,-3,-7,False,False,False,False
NN,NEXTNAV INC,Information Technology,mid,2244108032,2.24,-2,-11,False,False,False,False,2,0,False,False,False,False
SPB,SPECTRUM BRANDS HOLDINGS INC,Consumer Staples,small,1716128256,1.72,-8,0,False,False,False,False,-2,-11,False,False,False,False
ZD,ZIFF DAVIS INC,Communication,small,1634182528,1.63,-8,-8,False,False,False,False,-7,0,False,False,False,False
DCO,DUCOMMUN INC,Industrials,small,1903941760,1.9,-9,-1,False,True,False,False,-2,-8,False,False,False,False
MD,PEDIATRIX MEDICAL GROUP INC,Health Care,small,1759467136,1.76,-2,0,False,False,False,False,-5,0,False,False,False,False
GRAL,GRAIL INC,Health Care,mid,2255704064,2.26,0,0,False,False,False,False,-3,0,False,False,False,False
BLBD,BLUE BIRD CORP,Industrials,small,1853704960,1.85,-9,-1,False,True,False,False,-3,0,False,False,False,False
HMN,HORACE MANN EDUCATORS CORP,Financials,small,1757997440,1.76,1,0,False,False,False,False,-3,0,False,False,False,False
BLKB,BLACKBAUD INC,Information Technology,small,1819133824,1.82,5,0,False,False,False,False,6,8,False,False,False,False
DXPE,DXP ENTERPRISES INC,Industrials,mid,2247469568,2.25,-10,-2,False,False,False,False,-3,-6,False,False,False,False
OFG,OFG BANCORP,Financials,small,1788683776,1.79,-10,-1,False,False,False,False,-4,0,False,False,False,False
CWK,CUSHMAN AND WAKEFIELD LTD,Real Estate,mid,2893134592,2.89,-10,-2,False,False,False,False,-2,0,False,False,False,False
SGHC,SUPER GROUP LTD,Consumer Discretionary,mid,5374927872,5.37,-2,0,False,False,False,False,-1,0,False,False,False,False
HCI,HCI GROUP INC,Financials,small,1988938368,1.99,3,0,False,False,False,False,-1,-11,False,False,False,False
AUPH,AURINIA PHARMACEUTICALS INC,Health Care,mid,2075676928,2.08,-2,0,False,False,False,False,-4,0,False,False,False,False
FUN,SIX FLAGS ENTERTAINMENT CORP,Consumer Discretionary,small,1708360064,1.71,-5,0,False,False,False,False,-3,0,False,False,False,False
SHO,SUNSTONE HOTEL INVESTORS REIT INC,Real Estate,small,1707570688,1.71,-5,0,False,False,False,False,-2,0,False,False,False,False
UTI,UNIVERSAL TECHNICAL INSTITUTE INC,Consumer Discretionary,mid,2010999424,2.01,5,0,False,False,False,False,2,0,False,False,False,False
DFTX,DEFINIUM THERAPEUTICS INC,Health Care,mid,2061757312,2.06,-10,-2,False,False,False,False,-8,-9,False,False,False,False
CECO,CECO ENVIRONMENTAL CORP,Industrials,mid,2217700096,2.22,-5,0,False,False,False,False,-4,-10,False,False,False,False
KWR,QUAKER HOUGHTON CORP,Materials,mid,2090090112,2.09,1,0,False,False,False,False,-2,-7,False,False,False,False
NTST,NETSTREIT CORP,Real Estate,mid,2119675520,2.12,-11,0,False,False,False,False,-2,-3,False,False,False,False
DAWN,DAY ONE BIOPHARMACEUTICALS INC,Health Care,mid,2215735552,2.22,-12,0,False,False,False,False,-7,0,False,False,False,False
BFH,BREAD FINANCIAL HOLDINGS INC,Financials,mid,3329711872,3.33,-5,0,False,False,False,False,-4,0,False,False,False,False
STEL,STELLAR BANCORP INC,Financials,small,1859278464,1.86,-10,-1,False,False,False,False,-2,0,False,False,False,False
BBAI,BIGBEAR.AI HOLDINGS INC,Information Technology,small,1704282496,1.7,-1,0,False,False,False,False,12,2,False,False,False,False
IMVT,IMMUNOVANT INC,Health Care,mid,4986538496,4.99,-2,0,False,False,False,False,-2,0,False,False,False,False
GEF,GREIF INC CLASS A,Materials,mid,3820271872,3.82,1,0,False,False,False,False,-2,-7,False,False,False,False
IOSP,INNOSPEC INC,Materials,small,1836667648,1.84,1,0,False,False,False,False,-3,-6,False,False,False,False
WERN,WERNER ENTERPRISES INC,Industrials,small,1823622016,1.82,-10,0,False,False,False,False,-2,-8,False,False,False,False
EOSE,EOS ENERGY ENTERPRISES INC CLASS A,Industrials,small,1686988288,1.69,-4,0,False,False,False,False,-1,0,False,False,False,False
IMAX,IMAX CORP,Communication,mid,2166739712,2.17,5,12,False,False,False,False,-1,0,False,False,False,False
VCEL,VERICEL CORP,Health Care,small,1738804736,1.74,-2,0,False,False,False,False,-3,0,False,False,False,False
ADNT,ADIENT PLC,Consumer Discretionary,small,1612316032,1.61,1,0,False,False,False,False,-2,-5,False,False,False,False
FRSH,FRESHWORKS INC CLASS A,Information Technology,mid,2364004864,2.36,5,0,False,False,False,False,3,4,False,False,False,False
TNDM,TANDEM DIABETES CARE INC,Health Care,small,1271545600,1.27,-5,0,False,False,False,False,4,-4,False,False,False,False
SPNT,SIRIUSPOINT LTD,Financials,mid,2596014592,2.6,2,0,False,False,False,False,-3,0,False,False,False,False
USAR,USA RARE EARTH INC CLASS A,Materials,mid,3470180864,3.47,-5,0,False,False,False,False,-1,0,False,False,False,False
IPAR,INTERPARFUMS INC,Consumer Staples,mid,2906024448,2.91,-4,0,False,False,False,False,-2,-5,False,False,False,False
BRZE,BRAZE INC CLASS A,Information Technology,mid,2686465280,2.69,7,-11,False,False,False,False,-7,0,False,False,False,False
SYBT,STOCK YARDS BANCORP INC,Financials,small,1983165312,1.98,-11,-3,False,False,False,False,-4,0,False,False,False,False
OI,O I GLASS INC,Materials,small,1589703296,1.59,-5,0,False,False,False,False,-2,-8,False,False,False,False
PTON,PELOTON INTERACTIVE CLASS A INC,Consumer Discretionary,small,1948739968,1.95,-1,0,False,False,False,False,-4,0,False,False,False,False
HLMN,HILLMAN SOLUTIONS CORP,Industrials,small,1586208640,1.59,-5,0,False,False,False,False,-2,0,False,False,False,False
SONO,SONOS INC,Consumer Discretionary,small,1641450624,1.64,-1,0,False,False,False,False,-1,-12,False,False,False,False
CRVL,CORVEL CORP,Health Care,mid,2790908928,2.79,-1,0,False,False,False,False,-2,0,False,False,False,False
CHCO,CITY HOLDING,Financials,small,1750751616,1.75,-8,0,False,False,False,False,0,0,False,False,False,False
VVX,V2X INC,Industrials,mid,2181091584,2.18,4,0,False,False,False,False,-1,0,False,False,False,False
TNK,TEEKAY TANKERS LTD CLASS A,Energy,mid,2667230464,2.67,4,7,False,False,False,False,-3,0,False,False,False,False
ICHR,ICHOR HOLDINGS LTD,Information Technology,small,1667085184,1.67,-9,-1,False,True,False,False,-3,-10,False,False,False,False
AGIO,AGIOS PHARMACEUTICALS INC,Health Care,mid,2062444544,2.06,5,-3,False,False,False,False,-3,0,False,False,False,False
DHC,DIVERSIFIED HEALTHCARE TRUST,Real Estate,small,1675477504,1.68,-8,0,False,False,False,False,-1,-6,False,False,False,False
OCUL,OCULAR THERAPEUTIX INC,Health Care,small,1848203136,1.85,-5,12,False,False,False,False,-2,0,False,False,False,False
ORKA,ORUKA THERAPEUTICS INC,Health Care,mid,2641121024,2.64,-14,-4,False,False,False,False,-6,0,False,False,False,False
THR,THERMON GROUP HOLDINGS INC,Industrials,small,1711679616,1.71,-5,0,False,False,False,False,-4,-12,False,False,False,False
OMCL,OMNICELL INC,Health Care,small,1551636736,1.55,-8,0,False,False,False,False,-1,-10,False,False,False,False
HLF,HERBALIFE LTD,Consumer Staples,small,1436363136,1.44,-5,0,False,False,False,False,-1,-9,False,False,False,False
AIN,ALBANY INTERNATIONAL CORP CLASS A,Industrials,small,1497959296,1.5,-9,-1,False,True,False,False,-2,-6,False,False,False,False
BKE,BUCKLE INC,Consumer Discretionary,mid,2564993024,2.56,1,10,False,False,False,False,-2,0,False,False,False,False
GBX,GREENBRIER INC,Industrials,small,1645007232,1.65,-4,0,False,False,False,False,-2,0,False,False,False,False
AORT,ARTIVION INC,Health Care,small,1636192640,1.64,-5,0,False,False,False,False,-2,0,False,False,False,False
TPB,TURNING POINT BRANDS INC,Consumer Staples,small,1395626624,1.4,-5,12,False,False,False,False,7,-5,False,False,False,False
SKWD,SKYWARD SPECIALTY INSURANCE GROUP,Financials,small,1956776832,1.96,-8,0,False,False,False,False,-2,0,False,False,False,False
ECPG,ENCORE CAPITAL GROUP INC,Financials,small,1586683520,1.59,-9,-1,False,True,False,False,-11,-3,False,False,False,False
ATEN,A10 NETWORKS INC,Information Technology,small,1720682368,1.72,-9,-1,False,True,False,False,-12,-4,False,False,False,False
HTH,HILLTOP HOLDINGS INC,Financials,mid,2203534336,2.2,1,0,False,False,False,False,-2,0,False,False,False,False
CRK,COMSTOCK RESOURCES INC,Energy,mid,5745184768,5.75,10,2,False,False,False,False,3,0,False,False,False,False
PACS,PACS GROUP INC,Health Care,mid,5051283968,5.05,1,3,False,False,False,False,7,-4,False,False,False,False
TIC,TIC SOLUTIONS INC,Industrials,small,1537407232,1.54,-8,0,False,False,False,False,-1,0,False,False,False,False
ASGN,ASGN INC,Information Technology,small,1667435008,1.67,-1,0,False,False,False,False,-1,2,False,False,False,False
CENTA,CENTRAL GARDEN AND PET CLASS A,Consumer Staples,small,1999600896,2.0,-5,0,False,False,False,False,-2,0,False,False,False,False
SLNO,SOLENO THERAPEUTICS INC,Health Care,mid,2121008896,2.12,-10,0,False,False,False,False,-2,0,False,False,False,False
TILE,INTERFACE INC,Industrials,small,1484873344,1.48,-5,0,False,False,False,False,-1,-7,False,False,False,False
LC,LENDINGCLUB CORP,Financials,small,1651116544,1.65,-8,0,False,False,False,False,-2,0,False,False,False,False
SMR,NUSCALE POWER CORP CLASS A,Industrials,mid,3233821696,3.23,-2,0,False,False,False,False,11,0,False,False,False,False
AVPT,AVEPOINT INC CLASS A,Information Technology,mid,2146629632,2.15,4,0,False,False,False,False,6,6,False,False,False,False
WOR,WORTHINGTON ENTERPRISES INC,Industrials,mid,2584569600,2.58,-5,0,False,False,False,False,-3,0,False,False,False,False
NVAX,NOVAVAX INC,Health Care,small,1254606848,1.25,1,0,False,False,False,False,4,-4,False,False,False,False
NRIX,NURIX THERAPEUTICS INC,Health Care,small,1603824256,1.6,-1,0,False,False,False,False,-3,0,False,False,False,False
BWIN,BALDWIN INSURANCE GROUP INC CLASS,Financials,mid,2161715968,2.16,1,-8,False,False,False,False,-3,0,False,False,False,False
WLY,JOHN WILEY AND SONS INC CLASS A,Communication,mid,2004162944,2.0,-3,-4,False,False,False,False,-7,0,False,False,False,False
UFPT,UFP TECHNOLOGIES INC,Health Care,small,1481107840,1.48,1,9,False,False,False,False,-1,0,False,False,False,False
IIPR,INNOVATIVE INDUSTRIAL PROPERTIES I,Real Estate,small,1412701824,1.41,-3,-13,False,False,False,True,-2,0,False,False,False,False
UPWK,UPWORK INC,Industrials,small,1429364352,1.43,0,0,False,False,False,False,11,0,False,False,False,False
STBA,S AND T BANCORP INC,Financials,small,1557779456,1.56,-11,-2,False,False,False,False,-3,0,False,False,False,False
PEB,PEBBLEBROOK HOTEL TRUST REIT,Real Estate,small,1456234880,1.46,-8,0,False,False,False,False,-3,0,False,False,False,False
YELP,YELP INC,Communication,small,1546523520,1.55,-2,0,False,False,False,False,-7,0,False,False,False,False
IRON,DISC MEDICINE INC,Health Care,mid,2487272960,2.49,-15,-7,False,False,False,False,-3,-11,False,False,False,False
ATEC,ALPHATEC HOLDNGS INC,Health Care,small,1639192192,1.64,1,0,False,False,False,False,14,0,False,False,False,False
XPRO,EXPRO GROUP HOLDINGS NV,Energy,small,1895334272,1.9,2,0,False,False,False,False,1,0,False,False,False,False
NSSC,NAPCO SECURITY TECHNOLOGIES INC,Information Technology,small,1421936512,1.42,-9,-1,False,True,False,False,-2,0,False,False,False,False
CCS,CENTURY COMMUNITIES INC,Consumer Discretionary,small,1655588992,1.66,-5,0,False,False,False,False,0,0,False,False,False,False
VRE,VERIS RESIDENTIAL INC,Real Estate,small,1939686144,1.94,1,0,False,False,False,False,-16,0,False,False,False,False
INTA,INTAPP INC,Information Technology,mid,2030138240,2.03,7,0,False,False,False,False,3,0,False,False,False,False
WD,WALKER & DUNLOP INC,Financials,small,1513643904,1.51,-8,0,False,False,False,False,-2,0,False,False,False,False
NBHC,NATIONAL BANK HOLDINGS CORP CLASS,Financials,small,1781639296,1.78,-10,-1,False,False,False,False,-2,0,False,False,False,False
QUBT,QUANTUM COMPUTING INC,Information Technology,small,1542577792,1.54,-3,0,False,False,False,False,-1,0,False,False,False,False
NNI,NELNET INC CLASS A,Financials,mid,4644013056,4.64,-8,0,False,False,False,False,-2,0,False,False,False,False
ARI,APOLLO COMMERCIAL REAL ESTATE FINA,Financials,small,1483937152,1.48,-5,-6,False,False,False,False,-3,0,False,False,False,False
NVTS,NAVITAS SEMICONDUCTOR CORP,Information Technology,mid,2030976384,2.03,-5,0,False,False,False,False,-1,0,False,False,False,False
MQ,MARQETA INC CLASS A,Financials,small,1747194112,1.75,1,0,False,False,False,False,3,0,False,False,False,False
ALMS,ALUMIS INC,Health Care,mid,2972648704,2.97,-3,13,False,False,True,False,6,0,False,False,False,False
BULL,WEBULL CORP CLASS A,Financials,mid,2523032576,2.52,-2,0,False,False,False,False,-1,0,False,False,False,False
TCBK,TRICO BANCSHARES,Financials,small,1563485184,1.56,-10,-1,False,False,False,False,-3,-8,False,False,False,False
FLYW,FLYWIRE CORP,Financials,small,1438655232,1.44,-2,0,False,False,False,False,-1,0,False,False,False,False
XHR,XENIA HOTELS RESORTS REIT INC,Real Estate,small,1490355200,1.49,-5,0,False,False,False,False,-2,0,False,False,False,False
ARLO,ARLO TECHNOLOGIES INC,Information Technology,small,1499181440,1.5,-1,0,False,False,False,False,2,0,False,False,False,False
ATRC,ATRICURE INC,Health Care,small,1447973760,1.45,-1,0,False,False,False,False,-1,0,False,False,False,False
COHU,COHU INC,Information Technology,small,1506990720,1.51,-9,-1,False,True,False,False,-3,0,False,False,False,False
RLAY,RELAY THERAPEUTICS INC,Health Care,mid,2241221632,2.24,-10,0,False,False,False,False,-3,0,False,False,False,False
BLX,BANCO LATINOAMERICANO DE COMERCIO,Financials,small,1946395264,1.95,-10,-2,False,False,False,False,-3,0,False,False,False,False
STOK,STOKE THERAPEUTICS INC,Health Care,small,1936596992,1.94,-7,0,False,False,False,False,-2,0,False,False,False,False
PRCT,PROCEPT BIOROBOTICS CORP,Health Care,small,1416521728,1.42,-2,0,False,False,False,False,2,6,False,False,False,False
GABC,GERMAN AMERICAN BANCORP INC,Financials,small,1601846016,1.6,-11,0,False,False,False,False,-3,0,False,False,False,False
NVRI,ENVIRI CORP,Industrials,small,1620844928,1.62,2,-9,False,False,False,False,-3,0,False,False,False,False
SILA,SILA RLTY TR INC TRUST,Real Estate,small,1311549312,1.31,-10,-2,False,False,False,False,-2,-4,False,False,False,False
WVE,WAVE LIFE SCIENCES LTD,Health Care,small,1370496128,1.37,-3,0,False,False,False,False,5,0,False,False,False,False
PRGS,PROGRESS SOFTWARE CORP,Information Technology,small,1084847616,1.08,3,0,False,False,False,False,7,0,False,False,False,False
INVA,INNOVIVA INC,Health Care,small,1715881600,1.72,-5,-5,False,False,False,False,-3,0,False,False,False,False
HCSG,HEALTHCARE SERVICES GROUP INC,Industrials,small,1292858624,1.29,1,11,False,False,False,False,-1,0,False,False,False,False
AXGN,AXOGEN INC,Health Care,small,1787356032,1.79,-2,0,False,False,False,False,-1,-11,False,False,False,False
WTTR,SELECT WATER SOLUTIONS INC CLASS A,Energy,mid,2095820544,2.1,2,0,False,False,False,False,-15,0,False,False,False,False
INOD,INNODATA INC,Industrials,small,1254214272,1.25,-2,0,False,False,False,False,11,0,False,False,False,False
MXL,MAXLINEAR INC,Information Technology,small,1570963456,1.57,-9,-1,False,True,False,False,-3,0,False,False,False,False
FDP,FRESH DEL MONTE PRODUCE INC,Consumer Staples,small,1970709504,1.97,2,0,False,False,False,False,-2,0,False,False,False,False
SLVM,SYLVAMO CORP,Materials,small,1688189184,1.69,-3,0,False,False,False,False,-2,0,False,False,False,False
SBH,SALLY BEAUTY HOLDINGS INC,Consumer Discretionary,small,1305961728,1.31,-4,0,False,False,False,False,-1,-12,False,False,False,False
ECVT,ECOVYST INC,Materials,small,1486813184,1.49,-9,-1,False,True,False,False,-5,-9,False,False,False,False
LZB,LA-Z-BOY INC,Consumer Discretionary,small,1303467520,1.3,-5,0,False,False,False,False,-1,0,False,False,False,False
AAMI,ACADIAN ASSET MANAGEMENT INC,Financials,small,1974743552,1.97,-20,-9,False,False,False,False,-3,-7,False,False,False,False
LKFN,LAKELAND FINANCIAL CORP,Financials,small,1514727168,1.51,-10,0,False,False,False,False,-3,0,False,False,False,False
NTLA,INTELLIA THERAPEUTICS INC,Health Care,small,1551093504,1.55,-9,-1,False,True,False,False,-2,0,False,False,False,False
CTS,CTS CORP,Information Technology,small,1404394240,1.4,-8,0,False,False,False,False,-3,0,False,False,False,False
WGS,GENEDX HOLDINGS CORP CLASS A,Health Care,small,1938914560,1.94,-1,0,False,False,False,False,6,0,False,False,False,False
